State,countyFIPS,County Name,population,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020
TX,48181,Grayson County,136212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,6,7,8,11,12,12,12,13,14,15,15,17,17,17,17,17,19,19,19,19,19,19,19,19,19,19,22,22,23,24,27,31,34,38,41,49,53,58,60,78,83,89,91,105,112,122,129,140,147,152,165,199,268,275,287,296,300,303,310,316,323,327,333,338,342,350,355,366,372,375,377,384,389,403,408,433,433,438,440,473,481,491,491,514,518,521,537,547,550,558,563,566,572,580,594,617,630,633,633,648,688,695,708,731,736,743,754,771,793,824,844,848,849,862,880,898,915,918,923,923,939,963,972,987
TX,48183,Gregg County,123945,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,5,5,6,7,8,10,10,10,20,22,35,37,39,39,39,45,46,48,48,50,51,51,52,53,55,58,58,62,66,69,69,73,80,87,87,87,97,107,109,117,117,118,118,132,136,138,142,170,170,170,173,173,180,183,185,185,185,185,197,201,203,213,213,213,236,244,249,250,257,257,257,272,273,274,274,278,278,278,285,296,302,304,305,305,305,310,313,315,331,331,339,339,355,375,389,399,399,417,417,471,652,682,728,762,762,762,837,889,927,950,1008,1008,1008,1093,1122,1147,1162,1195,1195,1195,1250,1264,1270,1285
TX,48185,Grimes County,28880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,6,5,6,6,7,7,7,7,9,10,10,10,10,10,10,10,13,13,13,15,16,16,19,19,21,22,22,22,25,25,37,42,42,42,42,54,56,63,65,65,65,65,89,91,94,99,99,100,104,111,113,114,121,215,217,218,226,226,226,237,241,241,245,252,252,270,271,274,274,281,287,288,288,289,301,303,312,312,322,338,341,344,355,513,539,545,551,557,557,558,575,617,638,642,642,646,647,658,691,695,702,702,722,726,739,766,788,796,800,800,804,824,828,832,838
TX,48187,Guadalupe County,166847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,8,8,8,8,10,13,15,17,20,23,26,28,28,39,45,46,47,47,49,49,50,50,53,53,53,57,58,60,63,64,64,67,68,69,69,80,80,81,85,85,86,87,88,90,92,92,95,97,99,99,101,106,109,110,110,110,114,116,121,122,122,122,122,124,126,129,132,133,133,133,135,142,145,147,147,147,147,151,154,160,165,171,171,175,184,186,280,311,323,323,417,467,563,581,636,638,638,698,705,737,768,849,849,858,896,901,929,966,1014,1044,1044,1044,1115,1169,1193,1281,1296,1296,1364,1412,1458,1485,1519,1519,1519,1542,1542,1593,1593
TX,48189,Hale County,33406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6,6,7,7,7,7,9,9,11,11,11,11,11,11,11,11,12,12,15,16,16,19,19,19,19,24,24,25,25,26,29,29,29,31,37,37,37,37,37,39,40,41,42,43,44,44,49,49,50,53,54,55,55,55,56,56,57,57,58,58,58,60,60,60,60,60,61,61,67,67,76,76,85,85,100,110,110,122,135,139,139,176,178,214,235,235,235,235,285,300,369,427,500,500,500,592,592,661,707,763,763,763,776,808,847,871,886,934,934,934,974,1032,1049,1061,1085,1085,1103,1162,1162,1173
TX,48191,Hall County,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,6,6,6,7,7,8,8
TX,48193,Hamilton County,8461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,10,10,10,11,11,11,11,15,18,18,18,18,18,19,19,19,19,19,19,19,20,20,20,20,21,22,22,22,22,26,28,28,32,32,32,34,39,39,41,41,45,45,47,49,49,51,53,53,54,54,54,54,55
TX,48195,Hansford County,5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,5,5,6,6,6,7,7,11,11,11,12,12,12,12,13,13,15,15,16,16,16,16,17,18,18,18,18,18,18,18,18,18,19,19,19,19,20,20,20,20,20,20,20,21,21,21,21,21,21,23,23,23,23,23,23,23,24,24,26,27,28,28,28,28,28,31,31,31,31,31,31,31,31,32,35,35,35,38,40,42,42,43,43,43,44,45,45,47,47,47,47,49,58,58,58
TX,48197,Hardeman County,3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,8,10,10,10,11,11,11,13,14,14,15
TX,48199,Hardin County,57602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,9,9,12,13,14,14,14,26,26,28,41,41,41,47,61,61,61,65,66,67,67,73,73,85,89,91,91,92,92,92,96,99,99,100,103,103,103,112,112,113,113,113,115,115,115,115,116,116,117,117,117,118,121,121,125,136,136,136,136,136,137,138,138,138,138,138,138,142,142,142,142,142,142,144,144,145,146,146,146,147,155,156,167,172,172,172,194,205,211,212,217,217,217,232,254,257,260,260,260,260,275,303,306,369,404,404,404,404,488,488,524,524,524,524,568,624,636,660,682,682,682,734,786,800,800
TX,48201,Harris County,4713325,0,0,0,0,2,3,5,5,6,7,7,8,9,10,10,10,10,10,10,36,36,36,54,79,119,185,203,229,445,526,563,680,847,955,1106,1284,1395,1809,2146,2341,3047,3261,3561,3629,3747,3907,4097,4306,4460,4653,4823,4977,5143,5211,5330,5482,5628,5729,5827,5986,6161,6356,6551,6708,6838,6967,7128,7244,7377,7594,7803,7878,8176,8416,8621,8817,9050,9126,9465,9635,9859,10095,10283,10526,10770,10921,10995,11281,11542,11770,12009,12220,12276,12664,13027,13268,13603,13940,14423,14586,14918,15238,15552,15864,16188,16568,16778,17282,17707,18157,18552,19739,20874,21053,23047,24421,25786,27017,28255,29163,29276,30729,31422,32859,34108,35316,35913,36597,37776,39311,40012,40919,42000,43939,45368,47369,49027,50370,51969,53555,54806,55769,57095,58480,59924,61416,62619,64113,65349,66195,67660,69126,70850
TX,48203,Harrison County,66553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,5,5,5,6,8,11,11,12,12,12,16,16,20,34,35,40,42,44,47,58,59,61,69,69,71,84,84,84,102,113,121,140,140,149,160,167,180,180,186,186,189,192,195,200,200,202,202,205,206,217,222,223,225,228,228,236,239,239,244,245,245,247,250,255,256,256,256,256,258,259,261,267,268,268,268,268,268,268,268,271,272,274,276,279,281,284,288,288,289,308,314,325,327,332,339,363,383,389,392,398,401,425,429,451,458,487,497,504,505,513,519,527,540,558,562,566,574,589,596,604,609
TX,48205,Hartley County,5576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,4,4,4,4,4,4,5,5,5,5,7,7,7,7,8,8,8,9,9,9,9,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,21,22,22,22,26,28,31,36,36,36,36,36,40,45,55,55,55,55,59,61,59,61,67,67,70,71,72,74,78,81,81,81,81,81,82,82
TX,48207,Haskell County,5658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,8,17,19,24,24,24,24,25,25,25,28,30,30,30,30,30,33,34
TX,48209,Hays County,230191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,4,5,6,7,9,9,9,13,13,13,16,28,38,42,45,47,50,54,59,61,77,79,82,82,82,82,93,109,109,109,109,109,109,140,140,140,148,148,148,155,161,165,165,167,167,168,176,176,176,195,203,203,203,203,214,217,219,219,219,219,219,238,250,259,266,270,270,270,279,297,314,329,329,329,353,371,385,385,385,385,385,441,465,492,574,673,673,673,938,1093,1238,1448,1551,1608,1711,1871,2001,2194,2275,2415,2469,2586,2661,2819,2924,3050,3067,3088,3088,3193,3243,3328,3409,3501,3534,3555,3643,3699,3769,3816,3865,3865,3865,3979,4004,4045,4091,4133,4133,4133,4203,4245,4276,4297
TX,48211,Hemphill County,3819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,5,6,7,7,7,7,8,10,14,15,15,15,15,17,18,20,20,20,20,22,22,22,22,23,23,23,23,27,28,33,34,34,34,36,38,40,41
TX,48213,Henderson County,82737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,6,8,10,10,10,10,11,12,12,13,13,13,15,19,22,22,22,24,24,24,24,25,25,28,28,28,32,33,34,36,36,41,41,46,47,47,48,48,48,48,49,49,51,52,55,55,55,55,56,57,57,57,57,57,59,63,65,65,68,68,68,71,71,74,74,80,80,80,82,85,90,94,97,97,97,102,104,109,116,116,117,117,128,137,143,159,159,168,168,196,215,225,230,256,256,256,319,335,341,366,380,380,380,430,444,466,490,500,500,500,518,526,542,570
TX,48215,Hidalgo County,868707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,11,18,27,28,38,46,62,79,86,86,86,99,113,139,139,146,181,188,190,198,217,235,235,242,255,261,268,275,281,290,299,303,308,310,315,324,334,339,340,341,353,353,359,368,377,387,389,394,403,409,417,425,425,440,448,457,467,472,482,482,497,504,516,537,537,548,560,575,584,610,634,679,679,701,701,759,804,842,912,967,967,1050,1112,1255,1347,1447,1556,1556,1689,1882,2130,2503,2713,2892,2892,3294,3542,3982,4252,4520,4798,4798,5345,5345,5447,5782,6060,7334,7727,8040,8040,8197,8593,9244,10492,10943,12263,12787,13126,13776,14589,15153,15153,15153,15759,16088,16375,16646
TX,48217,Hill County,36649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,5,5,5,5,6,6,8,8,8,8,8,8,9,10,10,10,10,11,12,14,15,15,15,15,15,16,16,16,16,17,17,18,18,18,19,19,19,19,21,21,22,22,22,22,22,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,25,26,27,29,29,30,30,33,34,36,36,36,38,41,46,47,48,48,49,50,50,51,58,58,59,66,66,70,74,75,76,76,82,82,117,130,139,143,145,145,154,177,182,194,194,202,204,210,215,232,242,264,264,264,296,300,301,306
TX,48219,Hockley County,23021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,5,5,7,7,7,7,7,7,7,7,10,10,10,10,12,12,13,14,14,14,15,15,15,15,16,16,16,17,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,22,22,23,23,23,23,24,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,29,29,29,29,29,30,30,33,33,36,36,36,36,38,50,56,60,68,68,68,86,96,96,99,108,108,108,109,111,116,121,128,128,129,131,143,145,151,160,160,160,167,171,177,181
TX,48221,Hood County,61643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,6,6,6,8,9,9,9,10,10,11,12,13,13,13,15,15,15,15,15,15,15,15,15,15,16,16,16,16,17,18,18,18,19,19,19,19,19,19,19,19,19,19,21,22,22,22,22,22,22,22,23,23,23,23,23,23,26,26,26,27,27,27,27,27,27,27,31,31,31,31,31,31,31,34,35,35,35,35,35,35,35,35,35,35,36,45,45,45,48,48,48,61,67,83,92,120,120,120,138,154,162,169,185,185,185,216,218,223,241,246,246,246,258,272,291,294,308,308,308,355,380,402,425
TX,48223,Hopkins County,37084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,7,7,7,8,8,8,8,8,8,8,8,8,8,11,12,15,15,15,17,18,21,24,24,26,26,26,26,27,27,28,29,30,30,39,39,41,41,41,41,41,44,44,44,48,48,50,50,51,51,52,53,54,54,54,56,63,69,70,70,70,70,75,78,77,79,79,82,86,88,99,115,119,124,124,129,136,137,142,144,149,154,154,156,157,159,163
TX,48225,Houston County,22968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,4,4,5,5,5,6,7,7,7,8,9,10,10,10,13,13,14,21,40,40,40,40,40,40,40,40,40,40,40,40,40,40,49,52,53,114,114,114,127,145,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,148,148,148,153,157,157,159,160,160,160,160,162,165,165,171,171,171,172,174,175,175,176,185,187,188,192,195,201,203,209,217,217,224,229,234,235,235,235,235,238,240,241
TX,48227,Howard County,36664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,8,9,9,9,9,9,9,9,15,17,18,18,18,18,18,23,24,24,24,26,26,27,29,32,34,34,34,34,34,40,40,43,42,43,43,43,55,60,64,64,67,67,67,71,76,80,85,90,90,90,98,104,113,116,126,126,126,130,132,149,150
TX,48229,Hudspeth County,4886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,11,11,12,13,13,13,13,13,14,14,14,14,14,14,14,14,15,15,15,15,15,15,16,16,16,16,16,16,16,16,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19
TX,48231,Hunt County,98594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,16,18,18,22,22,25,25,25,26,32,35,37,37,37,38,39,41,44,44,44,47,48,49,49,52,54,54,56,57,57,57,58,58,58,66,66,66,66,68,69,71,71,75,75,75,76,76,76,79,82,88,88,89,91,96,106,114,121,121,121,132,147,162,185,185,185,185,217,223,227,246,258,258,258,319,330,364,364,392,392,392,452,480,505,533,533,533,616,616,637,666,697,720,720,720,768,782,799,823,850,850,850,898,908,922,937,948,948,985,1010,1010,1022
TX,48233,Hutchinson County,20938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,3,3,6,6,7,7,8,8,8,9,10,11,11,13,13,13,14,14,14,16,16,19,19,19,19,20,21,21,22,25,25,25,25,25,28,28,28,28,28,29,30,30,30,30,34,36,36,36,36,42,42,44,44,44,44,44,44,44,44,45,45,45,45,45,47,47,49,49,49,51,53,54,55,56,57,57,57,62,65,68,68,70,70,70,70,70,71,72,73,73,73,81,84,86,87,91,91,91,95,96,100,105,105,105,105,108,109,110,111
TX,48235,Irion County,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,6,6,6,6,7,7,8,8
TX,48237,Jack County,8935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,7,7,7,7,7,7,9,11,11,11,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,19,23,23,23,24,24,24,26,26,28,39
TX,48239,Jackson County,14760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,8,10,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,16,16,17,17,17,17,17,18,18,18,18,18,19,19,19,19,19,19,19,19,19,20,20,20,21,21,21,21,21,24,25,25,25,27,27,36,39,39,40,40,41,47,47,47,53,53,53,68,68,73,79,89,89,89,90,97,121,130,174,147,147,150,159,171,194,202,202,202,251,272,319,319
TX,48241,Jasper County,35529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,6,6,6,6,6,6,6,6,6,7,10,10,10,10,10,12,12,12,12,16,16,18,18,18,18,18,18,19,19,19,19,19,19,19,23,23,23,23,26,26,26,27,28,28,28,28,28,28,28,29,29,29,29,29,29,29,30,30,30,31,32,32,32,32,32,32,32,33,33,33,35,36,36,39,41,43,43,43,51,51,51,52,52,60,60,61,61,69,69,70,70,70,71,71,80,88,91,91,92,92,93,95,95,97,110,254,265,268,268,281,286,286
TX,48243,Jeff Davis County,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,8,8,8,8,8,8,8
TX,48245,Jefferson County,251565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,12,16,18,18,27,31,40,40,51,59,78,78,87,94,100,100,124,134,140,143,157,167,167,180,196,209,224,234,243,266,268,288,298,305,307,318,319,325,333,335,336,353,360,376,381,385,396,396,429,436,436,436,451,458,465,476,478,492,498,503,506,518,524,533,544,550,562,581,585,604,619,627,627,647,1184,1187,1222,1233,1235,1242,1279,1319,1340,1356,1388,1393,1393,1447,1486,1520,1539,1621,1631,1638,1787,1875,1947,2240,2727,2727,2727,2959,3094,3235,3438,3532,3548,3548,3665,3868,4031,4148,4255,4260,4260,4493,4622,4697,4772,4880,4895,5064,5220,5321,5369,5431
TX,48247,Jim Hogg County,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,8,9,9,9,9,10,12,13,13,14,15,15,16,16,19,20,22,24,25,27,32,32,33,34,34,41,42,42,42,42,42,43,44,44,44,46,48,48,49,49,50,52
TX,48249,Jim Wells County,40482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,5,5,5,5,5,5,6,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12,13,13,13,13,15,15,17,17,18,18,18,19,21,21,22,27,34,46,50,56,66,81,105,124,142,147,166,176,185,189,208,218,230,242,260,261,271,276,318,350,372,387,399,400,402,433,449,466,472,507,520,531,545,560,573,584
TX,48251,Johnson County,175817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,6,8,8,8,8,12,17,18,21,21,21,24,25,25,27,28,28,28,31,34,37,37,39,39,41,44,47,50,54,57,57,58,62,67,69,69,82,82,83,87,95,97,99,100,100,103,107,110,117,119,123,123,123,136,142,144,148,148,148,148,155,158,165,171,175,175,175,176,176,178,189,190,190,190,209,214,220,229,232,232,232,232,244,249,254,254,254,254,267,314,314,314,372,372,372,436,448,478,526,553,553,553,553,737,769,769,788,788,788,885,932,918,950,973,973,973,1057,1085,1133,1179,1234,1234,1234,1354,1403,1432,1499
TX,48253,Jones County,20083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,4,7,13,13,13,13,37,37,37,62,62,78,78,84,84,87,92,92,95,96,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,323,354,401,401,401,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560
TX,48255,Karnes County,15601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,11,14,14,14,14,15,17,19,21,21,21,29,48,51,52,53,53,53,58,60,62,66,80,81,81,86,90,92,97,152,153,153,170,171,181,203,206,206,206,239,239,266,266
TX,48257,Kaufman County,136154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,4,5,9,9,9,9,14,16,19,24,26,26,28,32,33,33,38,42,42,44,48,51,58,62,71,71,74,75,83,86,86,87,87,90,96,101,106,111,116,116,120,127,133,137,143,147,147,147,155,165,173,182,182,182,182,198,199,203,217,223,223,223,227,230,240,260,269,269,269,275,308,316,325,330,330,330,339,343,349,360,360,360,360,374,490,490,490,518,518,518,586,627,676,724,758,758,758,828,874,927,952,971,971,971,1061,1109,1138,1208,1222,1222,1222,1279,1317,1363,1386,1440,1440,1440,1563,1617,1681,1738
